date,hour,link,token,price,title,description
2024-06-24,10:34:48,https://www.yad2.co.il/realestate/item/vsox2y53?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=656,vsox2y53,"2,850,000 ₪","מעון
דירה, פלורנטין, תל אביב יפו
2 חדרים • קומה 6 • 50 מ״ר","דירה, פלורנטין, תל אביב יפו"
2024-06-24,10:34:48,https://www.yad2.co.il/realestate/item/cfxvkyrq?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=656,cfxvkyrq,"1,680,000 ₪","רובע י""ג
דירה, רובע י""ג, אשדוד
3 חדרים • קומה 3 • 77 מ״ר","דירה, רובע י""ג, אשדוד"
2024-06-24,10:34:49,https://www.yad2.co.il/realestate/item/094wg6x3?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=656,094wg6x3,"1,790,000 ₪","רוגוזין
דירה, רובע ד', אשדוד
3 חדרים • קומה 3 • 95 מ״ר","דירה, רובע ד', אשדוד"
2024-06-24,10:34:50,https://www.yad2.co.il/realestate/item/q5grphvu?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=656,q5grphvu,"8,500,000 ₪","ביצרון ורמת ישראל
בית פרטי/ קוטג', ביצרון ורמת ישראל, תל אביב יפו
4 חדרים • קומה קרקע • 212 מ״ר","בית פרטי/ קוטג', ביצרון ורמת ישראל, תל אביב יפו"
2024-06-24,10:34:50,https://www.yad2.co.il/realestate/item/xl0iqkd2?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=656,xl0iqkd2,"13,500,000 ₪","מגרשים, הוד השרון
קומה קרקע • 1490 מ״ר","מגרשים, הוד השרון"
2024-06-24,10:34:51,https://www.yad2.co.il/realestate/item/wzw942y6?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=656,wzw942y6,"1,990,000 ₪","יהודה הלוי
דירה, חולון
3 חדרים • קומה 1 • 70 מ״ר","דירה, חולון"
2024-06-24,10:34:51,https://www.yad2.co.il/realestate/item/odv62xwz?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=656,odv62xwz,"4,300,000 ₪","מגרשים, באר גנים
קומה קרקע • 500 מ״ר","מגרשים, באר גנים"
2024-06-24,10:34:52,https://www.yad2.co.il/realestate/item/jogaen0o?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=656,jogaen0o,"3,950,000 ₪","רעות
גג/ פנטהאוז, מגדיאל, הוד השרון
5.5 חדרים • קומה 4 • 137 מ״ר","גג/ פנטהאוז, מגדיאל, הוד השרון"
2024-06-24,10:34:52,https://www.yad2.co.il/realestate/item/2k7g5hul?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=656,2k7g5hul,"2,650,000 ₪","תבור
דירה, בית בפארק ,פרדס בחסכון, אור יהודה
4 חדרים • קומה 2 • 115 מ״ר","דירה, בית בפארק ,פרדס בחסכון, אור יהודה"
2024-06-24,10:34:54,https://www.yad2.co.il/realestate/item/g7ck9seg?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=656,g7ck9seg,"770,000 ₪","אליהו הנביא 24
דירה, שכונה ד', באר שבע
4 חדרים • קומה 2 • 65 מ״ר","דירה, שכונה ד', באר שבע"
2024-06-24,10:34:54,https://www.yad2.co.il/realestate/item/h7v1pxxa?opened-from=feed&component-type=main_feed&spot=standard&location=21&pagination=656,h7v1pxxa,לא צוין מחיר,"בית פרטי/ קוטג', לוד
5 חדרים • קומה קרקע • 560 מ״ר","בית פרטי/ קוטג', לוד"
2024-06-24,10:34:55,https://www.yad2.co.il/realestate/item/pxibpx06?opened-from=feed&component-type=main_feed&spot=standard&location=22&pagination=656,pxibpx06,"795,000 ₪","דרך השלום
דירה, שכונה ג', באר שבע
3 חדרים • קומה 1 • 100 מ״ר","דירה, שכונה ג', באר שבע"
2024-06-24,10:34:56,https://www.yad2.co.il/realestate/item/aj61fjis?opened-from=feed&component-type=main_feed&spot=standard&location=23&pagination=656,aj61fjis,"6,200,000 ₪","הגילה
דופלקס, נתניה
5 חדרים • קומה 12 • 180 מ״ר","דופלקס, נתניה"
2024-06-24,10:34:58,https://www.yad2.co.il/item/2_98_9717?site=_inres_x1_l_15303_o_ws_ListingPro_15881,2_98_9717,"17,000,000 ₪","אלמוג אלחריזי תל אביב
גג/ פנטהאוז, הצפון הישן - צפון, תל אביב יפו
4 חדרים • קומה 7 • 157 מ״ר",N/A
2024-06-24,10:34:59,https://www.yad2.co.il/item/2_98_9416?site=_inres_x1_l_15304_o_ws_ListingPro_23866,2_98_9416,"2,164,000 ₪","אפי נופי בן שמן בלוד
דירה, גני יער, לוד
3 חדרים",N/A
2024-06-24,10:34:59,https://www.yad2.co.il/item/2_98_9997?site=_inres_x1_l_15305_o_ws_ListingPro_19314,2_98_9997,"1,890,000 ₪","קרסו ויצמן 55-57 חולון
דירה, מרכז, קרית עבודה, חולון
2 חדרים • 53 מ״ר",N/A
2024-06-24,10:35:01,https://www.yad2.co.il/item/2_98_9698?site=_inres_x1_l_16309_o_ws_ListingBasic_15250,2_98_9698,"10,200,000 ₪","נורדאו 78 תל אביב
גג/ פנטהאוז, הצפון הישן - צפון, תל אביב יפו
5 חדרים • 130 מ״ר",N/A
