date,hour,link,token,price,title,description
2024-06-24,10:27:18,https://www.yad2.co.il/realestate/item/nn798wla?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=5,nn798wla,"530,000 ₪","אליהו הנביא 2
דירה, שכונה ד', באר שבע
2.5 חדרים • קומה 8 • 52 מ״ר","דירה, שכונה ד', באר שבע"
2024-06-24,10:27:18,https://www.yad2.co.il/realestate/item/vpku4qf4?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=5,vpku4qf4,"3,170,000 ₪","חטיבת גבעתי 7
דירה, גלי הים, נתניה
5 חדרים • קומה 6 • 129 מ״ר","דירה, גלי הים, נתניה"
2024-06-24,10:27:18,https://www.yad2.co.il/realestate/item/39777kk8?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=5,39777kk8,"2,050,000 ₪","יורדי הסירה 8
דירה, רובע ב', אשדוד
4.5 חדרים • קומה 4 • 90 מ״ר","דירה, רובע ב', אשדוד"
2024-06-24,10:27:18,https://www.yad2.co.il/realestate/item/mri7e8om?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=5,mri7e8om,"4,950,000 ₪","הבשן 10
דירה, הצפון הישן - צפון, תל אביב יפו
4 חדרים • קומה 2 • 80 מ״ר","דירה, הצפון הישן - צפון, תל אביב יפו"
2024-06-24,10:27:18,https://www.yad2.co.il/realestate/item/o4vvy67g?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=5,o4vvy67g,"2,200,000 ₪","מאירוביץ' 17
דירה, השומר, ראשון לציון
4 חדרים • קומה 4 • 90 מ״ר","דירה, השומר, ראשון לציון"
2024-06-24,10:27:19,https://www.yad2.co.il/realestate/item/qwg20hqz?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=5,qwg20hqz,"3,950,000 ₪","הפודים 33
דירה, נחלת גנים, רמת גן
4 חדרים • קומה 5 • 103 מ״ר","דירה, נחלת גנים, רמת גן"
2024-06-24,10:27:19,https://www.yad2.co.il/realestate/item/bcsca5sx?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=5,bcsca5sx,"3,650,000 ₪","הצנחנים 20
דופלקס, מחנה יהודה, פתח תקווה
6 חדרים • קומה 4 • 180 מ״ר","דופלקס, מחנה יהודה, פתח תקווה"
2024-06-24,10:27:19,https://www.yad2.co.il/realestate/item/7aoypmxe?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=5,7aoypmxe,"7,500,000 ₪","הזית 1
בית פרטי/ קוטג', בית עוזיאל, בית עוזיאל
7 חדרים • קומה קרקע • 750 מ״ר","בית פרטי/ קוטג', בית עוזיאל, בית עוזיאל"
2024-06-24,10:27:19,https://www.yad2.co.il/realestate/item/3k2w28x7?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=5,3k2w28x7,"2,850,000 ₪","וייצמן 45
דירה, מרכז, הרצליה
3 חדרים • קומה 1 • 69 מ״ר","דירה, מרכז, הרצליה"
2024-06-24,10:27:19,https://www.yad2.co.il/realestate/item/p7myqwf9?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=5,p7myqwf9,"4,900,000 ₪","לוטם 9
דו משפחתי, פרדסיה, פרדסיה
5 חדרים • קומה קרקע • 200 מ״ר","דו משפחתי, פרדסיה, פרדסיה"
2024-06-24,10:27:19,https://www.yad2.co.il/realestate/item/i1pjmn8i?opened-from=feed&component-type=main_feed&spot=standard&location=21&pagination=5,i1pjmn8i,"2,580,000 ₪","זאב ברנדה 57
דירה, המרכז השקט / מרכז העיר, פתח תקווה
4 חדרים • קומה 2 • 97 מ״ר","דירה, המרכז השקט / מרכז העיר, פתח תקווה"
2024-06-24,10:27:19,https://www.yad2.co.il/realestate/item/j8cx2taj?opened-from=feed&component-type=main_feed&spot=standard&location=22&pagination=5,j8cx2taj,"3,990,000 ₪","צביה לובטקין 10
דירה, מרכז, הרצליה
5 חדרים • קומה 2 • 136 מ״ר","דירה, מרכז, הרצליה"
2024-06-24,10:27:20,https://www.yad2.co.il/realestate/item/vk1uqbt2?opened-from=feed&component-type=main_feed&spot=standard&location=23&pagination=5,vk1uqbt2,"3,390,000 ₪","נתן אלתרמן 16
דירה, מרכז, כפר סבא
5 חדרים • קומה 3 • 138 מ״ר","דירה, מרכז, כפר סבא"
2024-06-24,10:27:20,https://www.yad2.co.il/realestate/item/cj59ljg6?opened-from=feed&component-type=main_feed&spot=standard&location=24&pagination=5,cj59ljg6,"2,490,000 ₪","צאלון
דירה, אבן גבירול, רחובות
4 חדרים • קומה 5 • 117 מ״ר","דירה, אבן גבירול, רחובות"
2024-06-24,10:27:20,https://www.yad2.co.il/realestate/item/s3uq7162?opened-from=feed&component-type=main_feed&spot=standard&location=25&pagination=5,s3uq7162,"1,250,000 ₪","אליעזר בן יהודה
דירה, באר שבע
4 חדרים • קומה 3 • 107 מ״ר","דירה, באר שבע"
2024-06-24,10:27:20,https://www.yad2.co.il/realestate/item/o9316o9m?opened-from=feed&component-type=main_feed&spot=standard&location=26&pagination=5,o9316o9m,"3,600,000 ₪","שדרות מנחם בגין
דופלקס, גבעת אולגה, חדרה
5 חדרים • קומה 8 • 180 מ״ר","דופלקס, גבעת אולגה, חדרה"
2024-06-24,10:27:21,https://www.yad2.co.il/realestate/item/iv0qwlel?opened-from=feed&component-type=main_feed&spot=standard&location=27&pagination=5,iv0qwlel,"3,380,000 ₪","צה""ל 5
דירה, הקריה מע""ר, אשדוד
4 חדרים • קומה 8 • 250 מ״ר","דירה, הקריה מע""ר, אשדוד"
2024-06-24,10:27:21,https://www.yad2.co.il/realestate/item/qz69utvr?opened-from=feed&component-type=main_feed&spot=standard&location=28&pagination=5,qz69utvr,"3,850,000 ₪","ברנר
דירה, לב תל אביב, לב העיר צפון, תל אביב יפו
2 חדרים • קומה 1 • 55 מ״ר","דירה, לב תל אביב, לב העיר צפון, תל אביב יפו"
2024-06-24,10:27:22,https://www.yad2.co.il/realestate/item/4ok5axy9?opened-from=feed&component-type=main_feed&spot=standard&location=29&pagination=5,4ok5axy9,"2,870,000 ₪","דירה, תל אביב יפו
2 חדרים • קומה 3 • 45 מ״ר","דירה, תל אביב יפו"
2024-06-24,10:27:22,https://www.yad2.co.il/realestate/item/svhwmg8a?opened-from=feed&component-type=main_feed&spot=standard&location=30&pagination=5,svhwmg8a,"6,700,000 ₪","הרב עוזיאל
גג/ פנטהאוז, בבלי, תל אביב יפו
4 חדרים • קומה 7 • 160 מ״ר","גג/ פנטהאוז, בבלי, תל אביב יפו"
2024-06-24,10:27:22,https://www.yad2.co.il/realestate/item/2q7dmm0k?opened-from=feed&component-type=main_feed&spot=standard&location=31&pagination=5,2q7dmm0k,"4,550,000 ₪","צ""ג בנות
גג/ פנטהאוז, רמב""ם, ראשון לציון
5 חדרים • קומה 8 • 260 מ״ר","גג/ פנטהאוז, רמב""ם, ראשון לציון"
2024-06-24,10:27:23,https://www.yad2.co.il/realestate/item/xeoq75rd?opened-from=feed&component-type=main_feed&spot=standard&location=32&pagination=5,xeoq75rd,"4,350,000 ₪","דירת גן, תל אביב יפו
2 חדרים • קומה קרקע • 57 מ״ר","דירת גן, תל אביב יפו"
2024-06-24,10:27:23,https://www.yad2.co.il/realestate/item/jv18nnsk?opened-from=feed&component-type=main_feed&spot=standard&location=33&pagination=5,jv18nnsk,"3,490,000 ₪","י.ל. גורדון
דירה, הרצליה
3 חדרים • קומה 1 • 90 מ״ר","דירה, הרצליה"
2024-06-24,10:27:23,https://www.yad2.co.il/realestate/item/btlbd98e?opened-from=feed&component-type=main_feed&spot=standard&location=34&pagination=5,btlbd98e,"3,900,000 ₪","גנסין
דירה, גבעתיים
4 חדרים • קומה 2 • 105 מ״ר","דירה, גבעתיים"
2024-06-24,10:27:23,https://www.yad2.co.il/realestate/item/kmqqtg9l?opened-from=feed&component-type=main_feed&spot=standard&location=35&pagination=5,kmqqtg9l,"1,700,000 ₪","מרטין בובר 1
דירה, אשדוד
3 חדרים • קומה 10 • 100 מ״ר","דירה, אשדוד"
2024-06-24,10:27:23,https://www.yad2.co.il/realestate/item/rp0mpgl6?opened-from=feed&component-type=main_feed&spot=standard&location=36&pagination=5,rp0mpgl6,"2,530,000 ₪","בית פרטי/ קוטג', אופקים
5.5 חדרים • קומה קרקע • 330 מ״ר","בית פרטי/ קוטג', אופקים"
2024-06-24,10:27:24,https://www.yad2.co.il/realestate/item/d23d5zgj?opened-from=feed&component-type=main_feed&spot=standard&location=37&pagination=5,d23d5zgj,"5,590,000 ₪","עוזי חיטמן 1
דירה, עיר ימים, נתניה
5 חדרים • קומה 2 • 155 מ״ר","דירה, עיר ימים, נתניה"
2024-06-24,10:27:24,https://www.yad2.co.il/realestate/item/j8oyfg7g?opened-from=feed&component-type=main_feed&spot=standard&location=38&pagination=5,j8oyfg7g,"4,900,000 ₪","התפוח
בית פרטי/ קוטג', קדימה צורן
7 חדרים • קומה קרקע • 333 מ״ר","בית פרטי/ קוטג', קדימה צורן"
2024-06-24,10:27:24,https://www.yad2.co.il/realestate/item/ilff7ia5?opened-from=feed&component-type=main_feed&spot=standard&location=39&pagination=5,ilff7ia5,"4,250,000 ₪","נווה אביבים
דירה, נווה אביבים, תל אביב יפו
3 חדרים • קומה 7 • 80 מ״ר","דירה, נווה אביבים, תל אביב יפו"
2024-06-24,10:27:24,https://www.yad2.co.il/realestate/item/8128d15y?opened-from=feed&component-type=main_feed&spot=standard&location=40&pagination=5,8128d15y,"2,249,000 ₪","אריה בן אליעזר
דירה, רמת גן
3 חדרים • קומה 2 • 69 מ״ר","דירה, רמת גן"
2024-06-24,10:27:24,https://www.yad2.co.il/realestate/item/py1r8rou?opened-from=feed&component-type=main_feed&spot=standard&location=41&pagination=5,py1r8rou,"5,350,000 ₪","בית פרטי/ קוטג', קרית אונו
6 חדרים • קומה קרקע • 300 מ״ר","בית פרטי/ קוטג', קרית אונו"
2024-06-24,10:27:25,https://www.yad2.co.il/realestate/item/kzul1qmi?opened-from=feed&component-type=main_feed&spot=standard&location=42&pagination=5,kzul1qmi,"2,590,000 ₪","חיים חפר
גג/ פנטהאוז, הרקפות, ראשון לציון
3 חדרים • קומה 3 • 125 מ״ר","גג/ פנטהאוז, הרקפות, ראשון לציון"
2024-06-24,10:27:25,https://www.yad2.co.il/realestate/item/6vjv28ui?opened-from=feed&component-type=main_feed&spot=standard&location=43&pagination=5,6vjv28ui,"3,390,000 ₪","יוחנן הסנדלר
דירה, דרום חדש, פארק הים, בת ים
4 חדרים • קומה 14 • 157 מ״ר","דירה, דרום חדש, פארק הים, בת ים"
2024-06-24,10:27:25,https://www.yad2.co.il/item/2_98_8004?site=_inres_x1_l_14301_o_ws_ListingPremium_23046,2_98_8004,"4,350,000 ₪","פרשקובסקי בגן רש""ל הרצליה
דירה, גן רש""ל, הרצליה
5 חדרים • 126 - 134 מ״ר",N/A
2024-06-24,10:27:25,https://www.yad2.co.il/item/2_98_8305?site=_inres_x1_l_15303_o_ws_ListingPro_23535,2_98_8305,"4,250,000 ₪","GOLD ONE – גולד וואן
דירה, 1201, הוד השרון
5 חדרים • קומה 1 - 16 • 133 מ״ר",N/A
2024-06-24,10:27:25,https://www.yad2.co.il/item/2_98_4852?site=_inres_x1_l_15305_o_ws_ListingPro_13104,2_98_4852,"2,990,000 ₪","רחובות הנשיא
דירה, אחוזת הנשיא, רחובות
4 חדרים",N/A
