date,hour,link,token,price,title,description
2024-06-22,22:55:47,https://www.yad2.co.il/realestate/item/j8cx2taj?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=1,j8cx2taj,"3,990,000 ₪","צביה לובטקין 10
דירה, מרכז, הרצליה
5 חדרים • קומה 2 • 136 מ״ר","דירה, מרכז, הרצליה"
2024-06-22,22:55:47,https://www.yad2.co.il/realestate/item/i1pjmn8i?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=1,i1pjmn8i,"2,580,000 ₪","זאב ברנדה 57
דירה, המרכז השקט / מרכז העיר, פתח תקווה
4 חדרים • קומה 2 • 97 מ״ר","דירה, המרכז השקט / מרכז העיר, פתח תקווה"
2024-06-22,22:55:47,https://www.yad2.co.il/realestate/item/vk1uqbt2?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=1,vk1uqbt2,"3,390,000 ₪","נתן אלתרמן 16
דירה, מרכז, כפר סבא
5 חדרים • קומה 3 • 138 מ״ר","דירה, מרכז, כפר סבא"
2024-06-22,22:55:48,https://www.yad2.co.il/realestate/item/4m0bse7c?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=1,4m0bse7c,"3,200,000 ₪","בנימין מינץ 29
דופלקס, גבעת רוקח, בני ברק
8 חדרים • קומה 4 • 180 מ״ר","דופלקס, גבעת רוקח, בני ברק"
2024-06-22,22:55:48,https://www.yad2.co.il/realestate/item/po732l20?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=1,po732l20,"2,290,000 ₪","יהושע רבינוביץ 2
דירה, בן גוריון, חולון
4 חדרים • קומה 6 • 90 מ״ר","דירה, בן גוריון, חולון"
2024-06-22,22:55:48,https://www.yad2.co.il/realestate/item/txna1v0s?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=1,txna1v0s,"1,350,000 ₪","נחל לכיש 32
דירה, נאות שקמה, שדרות
4 חדרים • קומה 5 • 123 מ״ר","דירה, נאות שקמה, שדרות"
2024-06-22,22:55:48,https://www.yad2.co.il/realestate/item/c0q216zs?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=1,c0q216zs,"2,555,000 ₪","רחבת אילן 20
דירה, רמת אילן, גבעת שמואל
4 חדרים • קומה 2 • 100 מ״ר","דירה, רמת אילן, גבעת שמואל"
2024-06-22,22:55:48,https://www.yad2.co.il/realestate/item/l6v6e0tr?opened-from=feed&component-type=main_feed&spot=standard&location=21&pagination=1,l6v6e0tr,"2,750,000 ₪","תפוצות ישראל 14
דירת גן, שעריה, פתח תקווה
4 חדרים • קומה 1 • 260 מ״ר","דירת גן, שעריה, פתח תקווה"
2024-06-22,22:55:48,https://www.yad2.co.il/realestate/item/81v9wmxs?opened-from=feed&component-type=main_feed&spot=standard&location=22&pagination=1,81v9wmxs,"2,500,000 ₪","הר שומרון 4
דירה, רובע י""א, אשדוד
5 חדרים • קומה 2 • 127 מ״ר","דירה, רובע י""א, אשדוד"
2024-06-22,22:55:48,https://www.yad2.co.il/realestate/item/dc24ocon?opened-from=feed&component-type=main_feed&spot=standard&location=23&pagination=1,dc24ocon,"3,190,000 ₪","חיים חפר 5
דירה, הרקפות, ראשון לציון
5 חדרים • קומה 4 • 149 מ״ר","דירה, הרקפות, ראשון לציון"
2024-06-22,22:55:49,https://www.yad2.co.il/realestate/item/6h4k7wxu?opened-from=feed&component-type=main_feed&spot=standard&location=24&pagination=1,6h4k7wxu,"5,980,000 ₪","משה וילנסקי
דירה, תל אביב יפו
5 חדרים • קומה 7 • 121 מ״ר","דירה, תל אביב יפו"
2024-06-22,22:55:49,https://www.yad2.co.il/realestate/item/xzcsfly2?opened-from=feed&component-type=main_feed&spot=standard&location=25&pagination=1,xzcsfly2,"3,600,000 ₪","נגבה 17
דירה, יד אליהו, תל אביב יפו
5 חדרים • קומה קרקע • 170 מ״ר","דירה, יד אליהו, תל אביב יפו"
2024-06-22,22:55:49,https://www.yad2.co.il/realestate/item/zeravbn0?opened-from=feed&component-type=main_feed&spot=standard&location=26&pagination=1,zeravbn0,"1,220,000 ₪","בר כוכבא
דירה, אשקלון
3 חדרים • קומה 2 • 80 מ״ר","דירה, אשקלון"
2024-06-22,22:55:49,https://www.yad2.co.il/realestate/item/wpvzn0t2?opened-from=feed&component-type=main_feed&spot=standard&location=27&pagination=1,wpvzn0t2,"1,650,000 ₪","האשל
דירה, שכונת יהלום, מרכז העיר ב, רמת גן
2 חדרים • קומה קרקע • 50 מ״ר","דירה, שכונת יהלום, מרכז העיר ב, רמת גן"
2024-06-22,22:55:49,https://www.yad2.co.il/realestate/item/fegf8w41?opened-from=feed&component-type=main_feed&spot=standard&location=28&pagination=1,fegf8w41,"3,790,000 ₪","החשמונאים
דירת גן, רמת גן
4 חדרים • קומה קרקע • 144 מ״ר","דירת גן, רמת גן"
2024-06-22,22:55:49,https://www.yad2.co.il/realestate/item/8hbvkuew?opened-from=feed&component-type=main_feed&spot=standard&location=29&pagination=1,8hbvkuew,"2,000,000 ₪","בקעת רימון 35
דירה, אשקלון
5 חדרים • קומה 1 • 130 מ״ר","דירה, אשקלון"
2024-06-22,22:55:49,https://www.yad2.co.il/realestate/item/5jy46otx?opened-from=feed&component-type=main_feed&spot=standard&location=30&pagination=1,5jy46otx,"4,800,000 ₪","אליהו חכים
דירה, תל אביב יפו
4 חדרים • קומה 6 • 110 מ״ר","דירה, תל אביב יפו"
2024-06-22,22:55:50,https://www.yad2.co.il/realestate/item/r7p9yjw4?opened-from=feed&component-type=main_feed&spot=standard&location=31&pagination=1,r7p9yjw4,"15,250,000 ₪","רמז
דירה, תל אביב יפו
4.5 חדרים • קומה 10 • 189 מ״ר","דירה, תל אביב יפו"
2024-06-22,22:55:50,https://www.yad2.co.il/realestate/item/sn4e4og3?opened-from=feed&component-type=main_feed&spot=standard&location=32&pagination=1,sn4e4og3,"2,180,000 ₪","הצבעוני
דופלקס, יבנה
4 חדרים • קומה 3 • 133 מ״ר","דופלקס, יבנה"
2024-06-22,22:55:50,https://www.yad2.co.il/realestate/item/93bo07fj?opened-from=feed&component-type=main_feed&spot=standard&location=33&pagination=1,93bo07fj,"6,500,000 ₪","אוסוולדו ארניה 6
דירה, גני שרונה, קרית הממשלה, תל אביב יפו
4 חדרים • קומה 35 • 104 מ״ר","דירה, גני שרונה, קרית הממשלה, תל אביב יפו"
2024-06-22,22:55:50,https://www.yad2.co.il/realestate/item/c4a5usls?opened-from=feed&component-type=main_feed&spot=standard&location=34&pagination=1,c4a5usls,"610,000 ₪","אליהו הנביא 17
דירה, שכונה ד', באר שבע
3 חדרים • קומה 2 • 60 מ״ר","דירה, שכונה ד', באר שבע"
2024-06-22,22:55:50,https://www.yad2.co.il/realestate/item/j4ph71a7?opened-from=feed&component-type=main_feed&spot=standard&location=35&pagination=1,j4ph71a7,"4,850,000 ₪","סעדיה גאון
דירה, לב תל אביב, לב העיר צפון, תל אביב יפו
3.5 חדרים • קומה 2 • 85 מ״ר","דירה, לב תל אביב, לב העיר צפון, תל אביב יפו"
2024-06-22,22:55:50,https://www.yad2.co.il/realestate/item/gpb0z9qt?opened-from=feed&component-type=main_feed&spot=standard&location=36&pagination=1,gpb0z9qt,"5,350,000 ₪","ברנדייס
דירה, הצפון החדש - צפון, תל אביב יפו
4 חדרים • קומה 2 • 95 מ״ר","דירה, הצפון החדש - צפון, תל אביב יפו"
2024-06-22,22:55:50,https://www.yad2.co.il/realestate/item/k27b1kmu?opened-from=feed&component-type=main_feed&spot=standard&location=37&pagination=1,k27b1kmu,"2,500,000 ₪","מאיר בעל הנס
דירה, רמת גן
4 חדרים • קומה 1 • 86 מ״ר","דירה, רמת גן"
2024-06-22,22:55:51,https://www.yad2.co.il/realestate/item/l74m1aai?opened-from=feed&component-type=main_feed&spot=standard&location=38&pagination=1,l74m1aai,"5,250,000 ₪","יהודה הנשיא
דירה, נווה אביבים, תל אביב יפו
5 חדרים • קומה 4 • 110 מ״ר","דירה, נווה אביבים, תל אביב יפו"
2024-06-22,22:55:51,https://www.yad2.co.il/realestate/item/2qvvpev4?opened-from=feed&component-type=main_feed&spot=standard&location=39&pagination=1,2qvvpev4,"3,199,990 ₪","יוסף אהרונוביץ'
דופלקס, נווה רמז, חולון
4 חדרים • קומה 7 • 165 מ״ר","דופלקס, נווה רמז, חולון"
2024-06-22,22:55:51,https://www.yad2.co.il/realestate/item/c8zp86ge?opened-from=feed&component-type=main_feed&spot=standard&location=40&pagination=1,c8zp86ge,"3,690,000 ₪","אהרון אייזנברג 18
דירה, רחובות
5 חדרים • קומה 3 • 138 מ״ר","דירה, רחובות"
2024-06-22,22:55:51,https://www.yad2.co.il/realestate/item/10mj4jfp?opened-from=feed&component-type=main_feed&spot=standard&location=41&pagination=1,10mj4jfp,"4,890,000 ₪","מוסינזון
דירה, תל אביב יפו
2.5 חדרים • קומה 1 • 70 מ״ר","דירה, תל אביב יפו"
2024-06-22,22:55:51,https://www.yad2.co.il/realestate/item/44amcbja?opened-from=feed&component-type=main_feed&spot=standard&location=42&pagination=1,44amcbja,"15,200,000 ₪","ניסים אלוני
דירה, צמרות איילון, פארק צמרת, תל אביב יפו
4.5 חדרים • קומה 25 • 197 מ״ר","דירה, צמרות איילון, פארק צמרת, תל אביב יפו"
2024-06-22,22:55:51,https://www.yad2.co.il/realestate/item/fs46j3p6?opened-from=feed&component-type=main_feed&spot=standard&location=43&pagination=1,fs46j3p6,"2,980,000 ₪","המגדל
דירה, גבעתיים
3 חדרים • קומה 1 • 80 מ״ר","דירה, גבעתיים"
2024-06-22,22:55:51,https://www.yad2.co.il/item/2_98_9567?site=_inres_x1_l_14302_o_ws_ListingPremium_20622,2_98_9567,"3,694,000 ₪","NXT TOWERS נקסט טאוורס
דירה, דרום חדש, פארק הים, בת ים
5 חדרים • קומה 1 • 127 מ״ר",N/A
2024-06-22,22:55:52,https://www.yad2.co.il/item/2_98_6616?site=_inres_x1_l_15304_o_ws_ListingPro_16159,2_98_6616,"4,332,000 ₪","LIFE TOWER – לייף טאוור
דירה, דרום חדש, פארק הים, בת ים
5 חדרים • קומה 1 - 24",N/A
2024-06-22,22:55:52,https://www.yad2.co.il/item/2_98_8327?site=_inres_x1_l_15305_o_ws_ListingPro_15873,2_98_8327,"3,350,000 ₪","RENEW - פתח תקווה אם המושבות
דירה, הדר המושבות החדשה / אם המושבות החדשה, פתח תקווה
5 חדרים",N/A
2024-06-22,22:55:52,https://www.yad2.co.il/item/2_98_5484?site=_inres_x1_l_16310_o_ws_ListingBasic_17732,2_98_5484,"3,750,000 ₪","אשדר פרדס קרית אונו
דירה, צומת סביון, קרית אונו
5 חדרים",N/A
